ID,Time,Position(x),Position(y),Position(z),
3,11.86,-1.640541,0,6.410244,
4,11.86,-4.643377,0,6.046618,
5,11.86,-2.240541,0,6.410232,
6,11.86,-2.692971,0,4.347047,
7,11.86,-5.133397,0,-0.2134007,
1,11.88,-5.064159,0,2.518576,
2,11.88,-4.117041,0,3.66673,
3,11.88,-1.628511,0,6.410247,
4,11.88,-4.644974,0,6.058353,
5,11.88,-2.228511,0,6.410235,
6,11.88,-2.672735,0,4.353949,
7,11.88,-5.124558,0,-0.2178951,
1,11.9,-5.064159,0,2.518576,
2,11.9,-4.140919,0,3.656186,
3,11.9,-1.615069,0,6.41025,
4,11.9,-4.645444,0,6.071217,
5,11.9,-2.215068,0,6.410237,
6,11.9,-2.653281,0,4.36007,
7,11.9,-5.116212,0,-0.2228826,
1,11.92,-5.064159,0,2.518576,
2,11.92,-4.163135,0,3.647304,
3,11.92,-1.600202,0,6.410252,
4,11.92,-4.644822,0,6.085173,
5,11.92,-2.200202,0,6.41024,
6,11.92,-2.634824,0,4.365195,
7,11.92,-5.108357,0,-0.2283601,
1,11.94,-5.064159,0,2.518576,
2,11.94,-4.183262,0,3.64051,
3,11.94,-1.583903,0,6.410254,
4,11.94,-4.643139,0,6.100188,
5,11.94,-2.183903,0,6.410241,
6,11.94,-2.617542,0,4.369143,
7,11.94,-5.100987,0,-0.2343238,
1,11.96,-5.064159,0,2.518576,
2,11.96,-4.200917,0,3.636188,
3,11.96,-1.566167,0,6.410255,
4,11.96,-4.640428,0,6.116233,
5,11.96,-2.166167,0,6.410243,
6,11.96,-2.601585,0,4.371767,
7,11.96,-5.0941,0,-0.2407694,
1,11.98,-5.064159,0,2.518576,
2,11.98,-4.215765,0,3.634673,
3,11.98,-1.546996,0,6.410255,
4,11.98,-4.636715,0,6.133279,
5,11.98,-2.146996,0,6.410243,
6,11.98,-2.587068,0,4.37295,
7,11.98,-5.087688,0,-0.2476916,
1,12,-5.064159,0,2.518576,
2,12,-4.227526,0,3.636245,
3,12,-1.526395,0,6.410255,
4,12,-4.632025,0,6.151302,
5,12,-2.126395,0,6.410242,
6,12,-2.574076,0,4.372608,
7,12,-5.081748,0,-0.2550847,
1,12.02,-5.11416,0,2.543576,
2,12.02,-4.231755,0,3.638683,
3,12.02,-1.515387,0,6.410158,
4,12.02,-4.629202,0,6.160792,
5,12.02,-2.115386,0,6.410155,
6,12.02,-2.568371,0,4.371646,
7,12.02,-5.07901,0,-0.2590135,
1,12.04,-5.11416,0,2.543576,
2,12.04,-4.241907,0,3.641864,
3,12.04,-1.513985,0,6.410202,
4,12.04,-4.641598,0,6.16173,
5,12.04,-2.113985,0,6.410194,
6,12.04,-2.556666,0,4.370018,
7,12.04,-5.066113,0,-0.2594505,
1,12.06,-5.11416,0,2.543576,
2,12.06,-4.248813,0,3.648291,
3,12.06,-1.511183,0,6.410232,
4,12.06,-4.653057,0,6.163604,
5,12.06,-2.111182,0,6.410222,
6,12.06,-2.546628,0,4.366724,
7,12.06,-5.053653,0,-0.2603242,
1,12.08,-5.11416,0,2.543576,
2,12.08,-4.252381,0,3.658057,
3,12.08,-1.506979,0,6.410244,
4,12.08,-4.663585,0,6.166409,
5,12.08,-2.106979,0,6.410232,
6,12.08,-2.538299,0,4.361719,
7,12.08,-5.041629,0,-0.2616337,
1,12.1,-5.11416,0,2.543576,
2,12.1,-4.252581,0,3.67119,
3,12.1,-1.50138,0,6.410247,
4,12.1,-4.673181,0,6.170147,
5,12.1,-2.10138,0,6.410235,
6,12.1,-2.531696,0,4.354989,
7,12.1,-5.030039,0,-0.2633775,
1,12.12,-5.11416,0,2.543576,
2,12.12,-4.249451,0,3.687654,
3,12.12,-1.494399,0,6.410246,
4,12.12,-4.681842,0,6.174819,
5,12.12,-2.094398,0,6.410234,
6,12.12,-2.526813,0,4.346538,
7,12.12,-5.018881,0,-0.2655532,
1,12.14,-5.11416,0,2.543576,
2,12.14,-4.243088,0,3.70735,
3,12.14,-1.486054,0,6.410244,
4,12.14,-4.689562,0,6.180432,
5,12.14,-2.086054,0,6.410232,
6,12.14,-2.523621,0,4.336397,
7,12.14,-5.008152,0,-0.268158,
1,12.16,-5.11416,0,2.543576,
2,12.16,-4.233645,0,3.730126,
3,12.16,-1.476372,0,6.410241,
4,12.16,-4.696331,0,6.186996,
5,12.16,-2.076372,0,6.410228,
6,12.16,-2.522075,0,4.32461,
7,12.16,-4.99785,0,-0.2711885,
1,12.18,-5.11416,0,2.543576,
2,12.18,-4.221323,0,3.755781,
3,12.18,-1.465384,0,6.410235,
4,12.18,-4.702135,0,6.194526,
5,12.18,-2.065383,0,6.410223,
6,12.18,-2.52211,0,4.311242,
7,12.18,-4.987969,0,-0.2746404,
1,12.2,-5.11416,0,2.543576,
2,12.2,-4.206362,0,3.784076,
3,12.2,-1.453124,0,6.41023,
4,12.2,-4.706959,0,6.203035,
5,12.2,-2.053124,0,6.410218,
6,12.2,-2.523652,0,4.296366,
7,12.2,-4.978505,0,-0.2785092,
1,12.22,-5.11416,0,2.543576,
2,12.22,-4.189027,0,3.814744,
3,12.22,-1.439633,0,6.410223,
4,12.22,-4.710782,0,6.212545,
5,12.22,-2.039633,0,6.410212,
6,12.22,-2.526617,0,4.280068,
7,12.22,-4.969452,0,-0.2827902,
1,12.24,-5.11416,0,2.543576,
2,12.24,-4.169601,0,3.847504,
3,12.24,-1.424955,0,6.410216,
4,12.24,-4.713585,0,6.223076,
5,12.24,-2.024955,0,6.410204,
6,12.24,-2.530918,0,4.262434,
7,12.24,-4.960806,0,-0.2874778,
1,12.26,-5.11416,0,2.543576,
2,12.26,-4.148367,0,3.882071,
3,12.26,-1.409136,0,6.410208,
4,12.26,-4.715343,0,6.234651,
5,12.26,-2.009136,0,6.410197,
6,12.26,-2.536469,0,4.24355,
7,12.26,-4.952562,0,-0.2925667,
1,12.28,-5.11416,0,2.543576,
2,12.28,-4.125604,0,3.918168,
3,12.28,-1.392223,0,6.4102,
4,12.28,-4.716034,0,6.247293,
5,12.28,-1.992223,0,6.410189,
6,12.28,-2.543192,0,4.223493,
7,12.28,-4.944713,0,-0.2980511,
1,12.3,-5.11416,0,2.543576,
2,12.3,-4.101569,0,3.955536,
3,12.3,-1.374265,0,6.410191,
4,12.3,-4.715631,0,6.261029,
5,12.3,-1.974265,0,6.410181,
6,12.3,-2.551026,0,4.202325,
7,12.3,-4.937253,0,-0.3039249,
1,12.32,-5.11416,0,2.543576,
2,12.32,-4.076488,0,3.99395,
3,12.32,-1.355313,0,6.410182,
4,12.32,-4.714111,0,6.275883,
5,12.32,-1.955313,0,6.410173,
6,12.32,-2.559933,0,4.180086,
7,12.32,-4.930177,0,-0.3101822,
1,12.34,-5.16416,0,2.568576,
2,12.34,-4.063517,0,4.013587,
3,12.34,-1.345364,0,6.410109,
4,12.34,-4.71278,0,6.283881,
5,12.34,-1.945364,0,6.410107,
6,12.34,-2.56492,0,4.168432,
7,12.34,-4.926828,0,-0.3134994,
1,12.36,-5.16416,0,2.568576,
2,12.36,-4.076217,0,4.014221,
3,12.36,-1.34447,0,6.410131,
4,12.36,-4.724969,0,6.285025,
5,12.36,-1.94447,0,6.410126,
6,12.36,-2.552665,0,4.167354,
7,12.36,-4.913846,0,-0.3138509,
1,12.38,-5.16416,0,2.568576,
2,12.38,-4.088239,0,4.015532,
3,12.38,-1.342682,0,6.410149,
4,12.38,-4.736014,0,6.287313,
5,12.38,-1.942682,0,6.410142,
6,12.38,-2.54152,0,4.165165,
7,12.38,-4.901216,0,-0.3145534,
1,12.4,-5.16416,0,2.568576,
2,12.4,-4.099497,0,4.017607,
3,12.4,-1.34,0,6.410156,
4,12.4,-4.745921,0,6.29074,
5,12.4,-1.94,0,6.410148,
6,12.4,-2.531529,0,4.161822,
7,12.4,-4.888936,0,-0.3156059,
1,12.42,-5.16416,0,2.568576,
2,12.42,-4.10991,0,4.020528,
3,12.42,-1.336423,0,6.410158,
4,12.42,-4.754697,0,6.295297,
5,12.42,-1.936423,0,6.41015,
6,12.42,-2.52273,0,4.157289,
7,12.42,-4.877003,0,-0.3170071,
1,12.44,-5.16416,0,2.568576,
2,12.44,-4.1194,0,4.024372,
3,12.44,-1.331955,0,6.410158,
4,12.44,-4.76235,0,6.300978,
5,12.44,-1.931955,0,6.410151,
6,12.44,-2.515154,0,4.15153,
7,12.44,-4.865418,0,-0.3187551,
1,12.46,-5.16416,0,2.568576,
2,12.46,-4.127896,0,4.029209,
3,12.46,-1.326605,0,6.410158,
4,12.46,-4.768884,0,6.307776,
5,12.46,-1.926605,0,6.41015,
6,12.46,-2.50883,0,4.144521,
7,12.46,-4.854178,0,-0.3208483,
1,12.48,-5.16416,0,2.568576,
2,12.48,-4.135333,0,4.035105,
3,12.48,-1.32038,0,6.410156,
4,12.48,-4.774308,0,6.315686,
5,12.48,-1.92038,0,6.410148,
6,12.48,-2.503779,0,4.136239,
7,12.48,-4.84328,0,-0.3232843,
1,12.5,-5.16416,0,2.568576,
2,12.5,-4.141652,0,4.04212,
3,12.5,-1.313296,0,6.410154,
4,12.5,-4.778626,0,6.324701,
5,12.5,-1.913296,0,6.410146,
6,12.5,-2.500018,0,4.126667,
7,12.5,-4.832723,0,-0.3260608,
1,12.52,-5.16416,0,2.568576,
2,12.52,-4.146801,0,4.050304,
3,12.52,-1.305366,0,6.410152,
4,12.52,-4.781846,0,6.334815,
5,12.52,-1.905366,0,6.410144,
6,12.52,-2.497561,0,4.11579,
7,12.52,-4.822505,0,-0.3291752,
1,12.54,-5.16416,0,2.568576,
2,12.54,-4.150733,0,4.059705,
3,12.54,-1.29661,0,6.410149,
4,12.54,-4.783971,0,6.346023,
5,12.54,-1.896609,0,6.410141,
6,12.54,-2.496418,0,4.1036,
7,12.54,-4.812621,0,-0.3326244,
1,12.56,-5.16416,0,2.568576,
2,12.56,-4.153408,0,4.070364,
3,12.56,-1.287048,0,6.410145,
4,12.56,-4.785008,0,6.358319,
5,12.56,-1.887047,0,6.410138,
6,12.56,-2.496599,0,4.090085,
7,12.56,-4.803069,0,-0.3364055,
1,12.58,-5.16416,0,2.568576,
2,12.58,-4.154791,0,4.082313,
3,12.58,-1.276703,0,6.410141,
4,12.58,-4.78496,0,6.3717,
5,12.58,-1.876703,0,6.410134,
6,12.58,-2.498113,0,4.075238,
7,12.58,-4.793845,0,-0.3405151,
1,12.6,-5.16416,0,2.568576,
2,12.6,-4.154852,0,4.095585,
3,12.6,-1.2656,0,6.410138,
4,12.6,-4.783832,0,6.386162,
5,12.6,-1.8656,0,6.410131,
6,12.6,-2.500969,0,4.05905,
7,12.6,-4.784946,0,-0.3449496,
1,12.62,-5.16416,0,2.568576,
2,12.62,-4.153563,0,4.110208,
3,12.62,-1.253767,0,6.410133,
4,12.62,-4.781628,0,6.401699,
5,12.62,-1.853767,0,6.410126,
6,12.62,-2.505178,0,4.041507,
7,12.62,-4.776369,0,-0.3497055,
1,12.64,-5.16416,0,2.568576,
2,12.64,-4.150898,0,4.126207,
3,12.64,-1.24123,0,6.410292,
4,12.64,-4.778351,0,6.415252,
5,12.64,-1.84123,0,6.410285,
6,12.64,-2.510759,0,4.022593,
7,12.64,-4.768109,0,-0.3547788,
1,12.66,-5.16416,0,2.568576,
2,12.66,-4.146832,0,4.143606,
3,12.66,-1.228023,0,6.411033,
4,12.66,-4.774002,0,6.41213,
5,12.66,-1.828023,0,6.411138,
6,12.66,-2.517733,0,4.002286,
7,12.66,-4.760162,0,-0.3601655,
1,12.68,-5.21416,0,2.593576,
2,12.68,-4.144097,0,4.153008,
3,12.68,-1.221102,0,6.410503,
4,12.68,-4.771278,0,6.410723,
5,12.68,-1.821102,0,6.410524,
6,12.68,-2.521933,0,3.991419,
7,12.68,-4.756343,0,-0.3630136,
1,12.7,-5.21416,0,2.593576,
2,12.7,-4.156094,0,4.154344,
3,12.7,-1.220488,0,6.410309,
4,12.7,-4.783494,0,6.410374,
5,12.7,-1.820488,0,6.410292,
6,12.7,-2.510064,0,3.989955,
7,12.7,-4.743297,0,-0.3633004,
1,12.72,-5.21416,0,2.593576,
2,12.72,-4.16675,0,4.157022,
3,12.72,-1.219262,0,6.410254,
4,12.72,-4.794587,0,6.41028,
5,12.72,-1.819262,0,6.410239,
6,12.72,-2.499647,0,3.987039,
7,12.72,-4.730537,0,-0.3638733,
1,12.74,-5.21416,0,2.593576,
2,12.74,-4.176051,0,4.161054,
3,12.74,-1.217423,0,6.410234,
4,12.74,-4.804557,0,6.410251,
5,12.74,-1.817423,0,6.410222,
6,12.74,-2.490674,0,3.982678,
7,12.74,-4.718061,0,-0.3647309,
1,12.76,-5.21416,0,2.593576,
2,12.76,-4.183987,0,4.166451,
3,12.76,-1.214971,0,6.410227,
4,12.76,-4.8134,0,6.410241,
5,12.76,-1.814971,0,6.410216,
6,12.76,-2.483141,0,3.976877,
7,12.76,-4.705868,0,-0.3658714,
1,12.78,-5.21416,0,2.593576,
2,12.78,-4.190549,0,4.173223,
3,12.78,-1.21191,0,6.410224,
4,12.78,-4.821112,0,6.410237,
5,12.78,-1.81191,0,6.410213,
6,12.78,-2.477048,0,3.969638,
7,12.78,-4.693957,0,-0.3672932,
1,12.8,-5.21416,0,2.593576,
2,12.8,-4.195735,0,4.18137,
3,12.8,-1.208244,0,6.410223,
4,12.8,-4.827682,0,6.410235,
5,12.8,-1.808244,0,6.410213,
6,12.8,-2.472394,0,3.960958,
7,12.8,-4.682325,0,-0.3689943,
1,12.82,-5.21416,0,2.593576,
2,12.82,-4.199546,0,4.190892,
3,12.82,-1.203982,0,6.410223,
4,12.82,-4.833098,0,6.410234,
5,12.82,-1.803982,0,6.410212,
6,12.82,-2.469184,0,3.950835,
7,12.82,-4.670969,0,-0.3709725,
1,12.84,-5.21416,0,2.593576,
2,12.84,-4.201988,0,4.201783,
3,12.84,-1.199133,0,6.410222,
4,12.84,-4.837348,0,6.410234,
5,12.84,-1.799133,0,6.410212,
6,12.84,-2.467421,0,3.939265,
7,12.84,-4.65989,0,-0.3732257,
1,12.86,-5.21416,0,2.593576,
2,12.86,-4.203074,0,4.21403,
3,12.86,-1.193706,0,6.410222,
4,12.86,-4.840413,0,6.410233,
5,12.86,-1.793706,0,6.410211,
6,12.86,-2.467113,0,3.926239,
7,12.86,-4.649082,0,-0.3757514,
1,12.88,-5.21416,0,2.593576,
2,12.88,-4.202821,0,4.227617,
3,12.88,-1.187716,0,6.410222,
4,12.88,-4.842272,0,6.410233,
5,12.88,-1.787716,0,6.410211,
6,12.88,-2.468271,0,3.911747,
7,12.88,-4.638545,0,-0.3785472,
1,12.9,-5.21416,0,2.593576,
2,12.9,-4.201248,0,4.242523,
3,12.9,-1.181175,0,6.410221,
4,12.9,-4.8429,0,6.410233,
5,12.9,-1.781175,0,6.410211,
6,12.9,-2.470907,0,3.895778,
7,12.9,-4.628274,0,-0.3816105,
1,12.92,-5.21416,0,2.593576,
2,12.92,-4.198381,0,4.258723,
3,12.92,-1.174101,0,6.410221,
4,12.92,-4.842272,0,6.410233,
5,12.92,-1.774101,0,6.41021,
6,12.92,-2.475038,0,3.878314,
7,12.92,-4.618269,0,-0.3849387,
1,12.94,-5.21416,0,2.593576,
2,12.94,-4.194249,0,4.276189,
3,12.94,-1.166509,0,6.410221,
4,12.94,-4.840354,0,6.410233,
5,12.94,-1.766509,0,6.41021,
6,12.94,-2.480683,0,3.859335,
7,12.94,-4.608527,0,-0.3885289,
1,12.96,-5.21416,0,2.593576,
2,12.96,-4.18888,0,4.294891,
3,12.96,-1.158417,0,6.41022,
4,12.96,-4.837111,0,6.410232,
5,12.96,-1.758417,0,6.41021,
6,12.96,-2.48787,0,3.838816,
7,12.96,-4.599042,0,-0.3923782,
1,12.98,-5.21416,0,2.593576,
2,12.98,-4.182305,0,4.314799,
3,12.98,-1.149844,0,6.41022,
4,12.98,-4.832506,0,6.410232,
5,12.98,-1.749844,0,6.41021,
6,12.98,-2.496628,0,3.816724,
7,12.98,-4.589815,0,-0.396484,
1,13,-5.21416,0,2.593576,
2,13,-4.174556,0,4.335882,
3,13,-1.140809,0,6.410221,
4,13,-4.826493,0,6.410233,
5,13,-1.740809,0,6.41021,
6,13,-2.506996,0,3.793023,
7,13,-4.580841,0,-0.4008431,
1,13.02,-5.26416,0,2.618576,
2,13.02,-4.17011,0,4.346995,
3,13.02,-1.136071,0,6.410142,
4,13.02,-4.822759,0,6.410145,
5,13.02,-1.736071,0,6.410141,
6,13.02,-2.513007,0,3.780345,
7,13.02,-4.576479,0,-0.4031479,
1,13.04,-5.26416,0,2.618576,
2,13.04,-4.182372,0,4.348066,
3,13.04,-1.135648,0,6.410169,
4,13.04,-4.834606,0,6.410176,
5,13.04,-1.735648,0,6.410163,
6,13.04,-2.50137,0,3.778649,
7,13.04,-4.563376,0,-0.4033791,
1,13.06,-5.26416,0,2.618576,
2,13.06,-4.193581,0,4.350191,
3,13.06,-1.134805,0,6.410199,
4,13.06,-4.844957,0,6.410207,
5,13.06,-1.734805,0,6.410191,
6,13.06,-2.491386,0,3.775299,
7,13.06,-4.550505,0,-0.4038405,
1,13.08,-5.26416,0,2.618576,
2,13.08,-4.203768,0,4.353337,
3,13.08,-1.133543,0,6.410212,
4,13.08,-4.85381,0,6.410223,
5,13.08,-1.733543,0,6.410203,
6,13.08,-2.483011,0,3.770342,
7,13.08,-4.537862,0,-0.4045308,
1,13.1,-5.26416,0,2.618576,
2,13.1,-4.212963,0,4.357475,
3,13.1,-1.131862,0,6.410218,
4,13.1,-4.861158,0,6.410229,
5,13.1,-1.731862,0,6.410208,
6,13.1,-2.476203,0,3.763816,
7,13.1,-4.525446,0,-0.4054483,
1,13.12,-5.26416,0,2.618576,
2,13.12,-4.221194,0,4.362577,
3,13.12,-1.129766,0,6.410221,
4,13.12,-4.866992,0,6.410232,
5,13.12,-1.729766,0,6.41021,
6,13.12,-2.470931,0,3.755754,
7,13.12,-4.513256,0,-0.4065914,
1,13.14,-5.26416,0,2.618576,
2,13.14,-4.22849,0,4.368615,
3,13.14,-1.127259,0,6.410222,
4,13.14,-4.871297,0,6.410233,
5,13.14,-1.727259,0,6.410211,
6,13.14,-2.467166,0,3.746186,
7,13.14,-4.501289,0,-0.4079583,
1,13.16,-5.26416,0,2.618576,
2,13.16,-4.234879,0,4.375558,
3,13.16,-1.124348,0,6.410223,
4,13.16,-4.874059,0,6.410234,
5,13.16,-1.724348,0,6.410212,
6,13.16,-2.464883,0,3.735136,
7,13.16,-4.489545,0,-0.4095473,
1,13.18,-5.26416,0,2.618576,
2,13.18,-4.240394,0,4.383378,
3,13.18,-1.121039,0,6.410223,
4,13.18,-4.875256,0,6.410235,
5,13.18,-1.721039,0,6.410213,
6,13.18,-2.46406,0,3.722625,
7,13.18,-4.478021,0,-0.4113566,
1,13.2,-5.26416,0,2.618576,
2,13.2,-4.245066,0,4.392039,
3,13.2,-1.117339,0,6.410224,
4,13.2,-4.874864,0,6.410236,
5,13.2,-1.717339,0,6.410213,
6,13.2,-2.464679,0,3.708673,
7,13.2,-4.466715,0,-0.4133842,
1,13.22,-5.26416,0,2.618576,
2,13.22,-4.248932,0,4.401506,
3,13.22,-1.113259,0,6.410224,
4,13.22,-4.872857,0,6.410236,
5,13.22,-1.713259,0,6.410214,
6,13.22,-2.466723,0,3.693296,
7,13.22,-4.455626,0,-0.4156284,
1,13.24,-5.26416,0,2.618576,
2,13.24,-4.252032,0,4.411739,
3,13.24,-1.108807,0,6.410225,
4,13.24,-4.869201,0,6.410237,
5,13.24,-1.708807,0,6.410215,
6,13.24,-2.470178,0,3.676507,
7,13.24,-4.444751,0,-0.4180872,
1,13.26,-5.26416,0,2.618576,
2,13.26,-4.254411,0,4.422694,
3,13.26,-1.103995,0,6.410227,
4,13.26,-4.863862,0,6.410239,
5,13.26,-1.703995,0,6.410216,
6,13.26,-2.475032,0,3.65832,
7,13.26,-4.434089,0,-0.4207587,
1,13.28,-5.26416,0,2.618576,
2,13.28,-4.256114,0,4.434324,
3,13.28,-1.098835,0,6.410228,
4,13.28,-4.856799,0,6.41024,
5,13.28,-1.698834,0,6.410217,
6,13.28,-2.481273,0,3.638746,
7,13.28,-4.423637,0,-0.4236411,
1,13.3,-5.26416,0,2.618576,
2,13.3,-4.257194,0,4.446578,
3,13.3,-1.093336,0,6.41023,
4,13.3,-4.847968,0,6.410242,
5,13.3,-1.693336,0,6.410219,
6,13.3,-2.488893,0,3.617793,
7,13.3,-4.413395,0,-0.4267324,
1,13.32,-5.26416,0,2.618576,
2,13.32,-4.257706,0,4.459399,
3,13.32,-1.087514,0,6.410232,
4,13.32,-4.837319,0,6.410244,
5,13.32,-1.687514,0,6.410221,
6,13.32,-2.497882,0,3.59547,
7,13.32,-4.403359,0,-0.4300306,
1,13.34,-5.31416,0,2.643576,
2,13.34,-4.257709,0,4.466062,
3,13.34,-1.084447,0,6.410151,
4,13.34,-4.831059,0,6.410153,
5,13.34,-1.684447,0,6.410149,
6,13.34,-2.503058,0,3.583627,
7,13.34,-4.398445,0,-0.4317824,
1,13.36,-5.31416,0,2.643576,
2,13.36,-4.270631,0,4.466473,
3,13.36,-1.084146,0,6.410181,
4,13.36,-4.842482,0,6.410188,
5,13.36,-1.684146,0,6.410175,
6,13.36,-2.491093,0,3.582259,
7,13.36,-4.3853,0,-0.4319715,
1,13.38,-5.31416,0,2.643576,
2,13.38,-4.28316,0,4.467278,
3,13.38,-1.083547,0,6.410213,
4,13.38,-4.851985,0,6.410223,
5,13.38,-1.683547,0,6.410205,
6,13.38,-2.480459,0,3.57956,
7,13.38,-4.372344,0,-0.4323488,
1,13.4,-5.31416,0,2.643576,
2,13.4,-4.295323,0,4.468448,
3,13.4,-1.082651,0,6.410229,
4,13.4,-4.859565,0,6.410239,
5,13.4,-1.682651,0,6.410218,
6,13.4,-2.47111,0,3.575576,
7,13.4,-4.359576,0,-0.432913,
1,13.42,-5.31416,0,2.643576,
2,13.42,-4.307149,0,4.469955,
3,13.42,-1.081459,0,6.410235,
4,13.42,-4.865215,0,6.410246,
5,13.42,-1.681459,0,6.410224,
6,13.42,-2.463004,0,3.570348,
7,13.42,-4.346992,0,-0.4336626,
1,13.44,-5.31416,0,2.643576,
2,13.44,-4.318668,0,4.47177,
3,13.44,-1.079974,0,6.410238,
4,13.44,-4.868924,0,6.41025,
5,13.44,-1.679974,0,6.410226,
6,13.44,-2.456105,0,3.563914,
7,13.44,-4.334592,0,-0.434596,
1,13.46,-5.31416,0,2.643576,
2,13.46,-4.329908,0,4.473863,
3,13.46,-1.078197,0,6.410239,
4,13.46,-4.870677,0,6.410252,
5,13.46,-1.678197,0,6.410228,
6,13.46,-2.450376,0,3.556309,
7,13.46,-4.322375,0,-0.4357117,
1,13.48,-5.31416,0,2.643576,
2,13.48,-4.340898,0,4.476206,
3,13.48,-1.076132,0,6.41024,
4,13.48,-4.87046,0,6.410253,
5,13.48,-1.676132,0,6.410229,
6,13.48,-2.445785,0,3.547567,
7,13.48,-4.310338,0,-0.4370084,
1,13.5,-5.31416,0,2.643576,
2,13.5,-4.351669,0,4.478769,
3,13.5,-1.073785,0,6.410242,
4,13.5,-4.86825,0,6.410254,
5,13.5,-1.673785,0,6.41023,
6,13.5,-2.4423,0,3.537719,
7,13.5,-4.298481,0,-0.4384845,
1,13.52,-5.31416,0,2.643576,
2,13.52,-4.362252,0,4.481519,
3,13.52,-1.071158,0,6.410243,
4,13.52,-4.864026,0,6.410256,
5,13.52,-1.671158,0,6.410232,
6,13.52,-2.439891,0,3.526794,
7,13.52,-4.286802,0,-0.4401385,
1,13.54,-5.31416,0,2.643576,
2,13.54,-4.37268,0,4.484424,
3,13.54,-1.068259,0,6.410244,
4,13.54,-4.85776,0,6.410257,
5,13.54,-1.668259,0,6.410233,
6,13.54,-2.438529,0,3.514823,
7,13.54,-4.275299,0,-0.4419691,
1,13.56,-5.31416,0,2.643576,
2,13.56,-4.382988,0,4.487449,
3,13.56,-1.065092,0,6.410245,
4,13.56,-4.849423,0,6.410259,
5,13.56,-1.665092,0,6.410234,
6,13.56,-2.438187,0,3.501831,
7,13.56,-4.263971,0,-0.4439747,
1,13.58,-5.31416,0,2.643576,
2,13.58,-4.393213,0,4.490558,
3,13.58,-1.061665,0,6.410247,
4,13.58,-4.838983,0,6.41026,
5,13.58,-1.661664,0,6.410235,
6,13.58,-2.438837,0,3.487848,
7,13.58,-4.252817,0,-0.446154,
1,13.6,-5.31416,0,2.643576,
2,13.6,-4.403391,0,4.493713,
3,13.6,-1.057984,0,6.410249,
4,13.6,-4.826405,0,6.410262,
5,13.6,-1.657983,0,6.410237,
6,13.6,-2.440455,0,3.472897,
7,13.6,-4.241835,0,-0.4485057,
1,13.62,-5.31416,0,2.643576,
2,13.62,-4.413562,0,4.496875,
3,13.62,-1.054056,0,6.410251,
4,13.62,-4.811652,0,6.410264,
5,13.62,-1.654056,0,6.41024,
6,13.62,-2.443013,0,3.457005,
7,13.62,-4.231024,0,-0.4510283,
1,13.64,-5.31416,0,2.643576,
2,13.64,-4.423767,0,4.500004,
3,13.64,-1.049889,0,6.410253,
4,13.64,-4.794684,0,6.410267,
5,13.64,-1.649889,0,6.410242,
6,13.64,-2.446487,0,3.440198,
7,13.64,-4.220383,0,-0.4537205,
1,13.66,-5.31416,0,2.643576,
2,13.66,-4.434045,0,4.503059,
3,13.66,-1.045492,0,6.410255,
4,13.66,-4.77546,0,6.410269,
5,13.66,-1.645491,0,6.410244,
6,13.66,-2.450853,0,3.422499,
7,13.66,-4.209911,0,-0.4565812,
1,13.68,-5.364161,0,2.668576,
2,13.68,-4.439242,0,4.504529,
3,13.68,-1.043181,0,6.410166,
4,13.68,-4.764699,0,6.410169,
5,13.68,-1.643181,0,6.410164,
6,13.68,-2.453469,0,3.413216,
7,13.68,-4.204758,0,-0.4580952,
1,13.7,-5.364161,0,2.668576,
2,13.7,-4.452751,0,4.504353,
3,13.7,-1.042964,0,6.4102,
4,13.7,-4.775702,0,6.410207,
5,13.7,-1.642964,0,6.410192,
6,13.7,-2.440995,0,3.412357,
7,13.7,-4.191579,0,-0.4582494,
1,13.72,-5.364161,0,2.668576,
2,13.72,-4.466438,0,4.503999,
3,13.72,-1.042531,0,6.410234,
4,13.72,-4.784367,0,6.410244,
5,13.72,-1.642532,0,6.410225,
6,13.72,-2.429357,0,3.410661,
7,13.72,-4.178554,0,-0.4585572,
1,13.74,-5.364161,0,2.668576,
2,13.74,-4.480309,0,4.503462,
3,13.74,-1.041885,0,6.410251,
4,13.74,-4.790694,0,6.410263,
5,13.74,-1.641885,0,6.41024,
6,13.74,-2.41853,0,3.408155,
7,13.74,-4.16568,0,-0.4590171,
1,13.76,-5.364161,0,2.668576,
2,13.76,-4.494364,0,4.50274,
3,13.76,-1.041024,0,6.410258,
4,13.76,-4.794682,0,6.410271,
5,13.76,-1.641024,0,6.410246,
6,13.76,-2.408488,0,3.404864,
7,13.76,-4.152957,0,-0.4596278,
1,13.78,-5.364161,0,2.668576,
2,13.78,-4.508606,0,4.501832,
3,13.78,-1.039951,0,6.410261,
4,13.78,-4.796326,0,6.410274,
5,13.78,-1.639951,0,6.410248,
6,13.78,-2.399208,0,3.40081,
7,13.78,-4.140384,0,-0.4603881,
1,13.8,-5.364161,0,2.668576,
2,13.8,-4.523034,0,4.500737,
3,13.8,-1.038666,0,6.410262,
4,13.8,-4.795621,0,6.410275,
5,13.8,-1.638666,0,6.410249,
6,13.8,-2.390666,0,3.396019,
7,13.8,-4.12796,0,-0.4612966,
1,13.82,-5.364161,0,2.668576,
2,13.82,-4.537645,0,4.499459,
3,13.82,-1.037171,0,6.410262,
4,13.82,-4.792562,0,6.410276,
5,13.82,-1.637171,0,6.41025,
6,13.82,-2.382841,0,3.39051,
